Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-30 14:30:00+00:00,270.7900085449219,227.9600067138672,289.0,662.9299926757812,1092.712158203125,271.1700134277344,228.42999267578125,290.67138671875,665.469970703125,1100.989990234375,268.4800109863281,226.51010131835938,287.7099914550781,652.47998046875,1090.9749755859375,269.0899963378906,226.6699981689453,289.6199951171875,661.510009765625,1100.1500244140625,3886744,5014252,3980811,9078508,255374
2025-10-30 15:30:00+00:00,272.010009765625,226.1199951171875,286.69000244140625,677.9500122070312,1095.4344482421875,272.3900146484375,227.97999572753906,290.5899963378906,679.8499755859375,1096.0,270.2630920410156,225.85000610351562,286.3500061035156,661.530029296875,1089.8199462890625,270.7799987792969,227.9499969482422,289.04998779296875,662.9400024414062,1092.469970703125,3869786,4608564,3003521,7065601,238272
2025-10-30 16:30:00+00:00,271.95001220703125,225.4199981689453,286.0625,678.2000122070312,1097.2049560546875,272.06781005859375,226.36000061035156,286.82000732421875,680.9598999023438,1097.989990234375,271.0400085449219,224.52000427246094,284.5899963378906,673.1201171875,1092.8050537109375,272.0,226.13499450683594,286.67999267578125,677.9600219726562,1095.0450439453125,2409548,4925889,2185997,4492938,191580
2025-10-30 17:30:00+00:00,271.75,225.08999633789062,284.1299133300781,668.9500122070312,1100.4974365234375,272.29998779296875,225.93910217285156,286.07000732421875,678.5819702148438,1102.3199462890625,271.2799987792969,224.80499267578125,283.29998779296875,666.0399780273438,1096.4344482421875,271.95001220703125,225.39999389648438,286.07000732421875,678.1400146484375,1097.6099853515625,3435055,4833980,2060557,3530575,163544
2025-10-30 18:30:00+00:00,271.3399963378906,224.39100646972656,284.1390075683594,667.6400146484375,1092.5899658203125,272.00799560546875,225.44500732421875,284.82000732421875,669.989990234375,1100.8199462890625,270.9949951171875,223.9499969482422,282.760009765625,664.094970703125,1092.3050537109375,271.760009765625,225.10000610351562,284.07000732421875,668.9254760742188,1100.135009765625,3831349,6784964,1818799,4213174,184197
2025-10-30 19:30:00+00:00,271.2900085449219,222.77000427246094,281.82000732421875,666.1199951171875,1088.9310302734375,271.6700134277344,225.0800018310547,284.40899658203125,671.5499877929688,1094.0999755859375,271.04998779296875,222.75,280.94000244140625,665.3400268554688,1088.1099853515625,271.3399963378906,224.39999389648438,284.1099853515625,667.75,1092.60498046875,5177440,29416474,3125271,3587126,346801
2025-10-31 13:30:00+00:00,270.3800048828125,246.5500030517578,278.8999938964844,657.9949951171875,1124.949951171875,277.32000732421875,250.5,286.2850036621094,674.8900146484375,1128.8699951171875,269.1600036621094,245.39999389648438,277.52301025390625,654.27001953125,1101.97998046875,276.989990234375,250.1999969482422,283.2049865722656,674.6699829101562,1105.3900146484375,17228178,48342440,6316597,9547884,1463535
2025-10-31 14:30:00+00:00,271.29998779296875,247.7899932861328,281.2699890136719,656.47998046875,1129.58544921875,271.5599060058594,247.97999572753906,282.80999755859375,660.39990234375,1134.8800048828125,270.10009765625,245.1199951171875,278.70001220703125,653.155029296875,1124.9114990234375,270.42999267578125,246.57000732421875,278.8500061035156,658.1099853515625,1124.9114990234375,4595066,13559788,2732662,4172293,695053
2025-10-31 15:30:00+00:00,272.43499755859375,245.8000030517578,279.4100036621094,652.0,1124.25,272.8584899902344,249.0,282.07000732421875,658.0850219726562,1132.344970703125,270.2200012207031,244.67010498046875,278.80999755859375,650.0,1123.10009765625,271.2998962402344,247.8000030517578,281.30999755859375,656.489990234375,1129.9000244140625,4301242,11066498,1997842,4158689,468438
2025-10-31 16:30:00+00:00,270.3487854003906,246.02499389648438,280.3399963378906,652.989990234375,1124.2149658203125,273.1700134277344,246.6486053466797,281.3299865722656,655.0,1127.75,270.1499938964844,244.82009887695312,279.30999755859375,650.72998046875,1121.5201416015625,272.42999267578125,245.80999755859375,279.42999267578125,651.9299926757812,1124.3699951171875,4005527,6007713,1704291,3065742,301644
2025-10-31 17:30:00+00:00,271.80999755859375,247.60000610351562,280.79998779296875,648.2730102539062,1119.260009765625,272.0599060058594,247.7899932861328,282.1099853515625,654.97998046875,1125.1300048828125,270.1099853515625,245.72999572753906,280.1700134277344,647.0999755859375,1118.31005859375,270.3299865722656,246.0399932861328,280.30999755859375,652.989990234375,1124.6300048828125,2396660,5345680,1602420,3990376,260275
2025-10-31 18:30:00+00:00,272.1050109863281,246.85220336914062,281.45001220703125,652.2899780273438,1124.030029296875,272.17498779296875,247.94000244140625,281.5899963378906,652.4000244140625,1124.7099609375,271.2699890136719,246.02000427246094,279.2900085449219,645.573486328125,1117.300048828125,271.7900085449219,247.60000610351562,280.7699890136719,648.14501953125,1118.9300537109375,2901733,5847955,1587149,4285502,344821
2025-10-31 19:30:00+00:00,270.25,244.22000122070312,281.9200134277344,648.3400268554688,1118.8599853515625,272.6499938964844,247.5,282.57000732421875,652.3480224609375,1124.2242431640625,269.9599914550781,243.97999572753906,281.29998779296875,647.590087890625,1117.3800048828125,272.1300048828125,246.8300018310547,281.4700012207031,652.2899780273438,1124.1180419921875,6601078,23315598,2255868,3208958,545969
2025-11-03 14:30:00+00:00,267.6300048828125,255.33999633789062,283.1099853515625,648.506591796875,1099.6817626953125,270.7799987792969,258.6000061035156,283.3500061035156,659.3298950195312,1133.5,266.25,254.5574951171875,280.375,647.2100219726562,1098.949951171875,270.4200134277344,255.63999938964844,282.4700012207031,656.0,1133.0999755859375,10223517,26213930,4971493,6069693,989317
2025-11-03 15:30:00+00:00,266.6400146484375,255.4600067138672,282.94000244140625,649.875,1080.43994140625,268.2799987792969,256.8599853515625,283.8800048828125,652.5800170898438,1103.48095703125,266.5,254.99000549316406,281.80999755859375,646.0126953125,1079.3199462890625,267.6400146484375,255.33999633789062,283.0799865722656,648.5050048828125,1099.532470703125,3102546,8062082,1577709,2263349,785387
2025-11-03 16:30:00+00:00,267.5350036621094,256.01031494140625,282.8399963378906,650.1699829101562,1089.8499755859375,268.1499938964844,256.44000244140625,284.1000061035156,653.0,1089.989990234375,266.5223083496094,253.89999389648438,282.739990234375,649.27001953125,1075.1500244140625,266.659912109375,255.4550018310547,282.9700012207031,649.8499755859375,1079.9599609375,2821699,5726412,1006362,1443661,595383
2025-11-03 17:30:00+00:00,267.6780090332031,256.510009765625,282.7099914550781,644.1400146484375,1093.52001953125,268.0,257.1700134277344,283.67999267578125,650.9299926757812,1094.6700439453125,267.25,255.8135986328125,282.3450012207031,643.0,1088.6800537109375,267.5199890136719,256.0262145996094,282.75,650.1699829101562,1089.7049560546875,2034109,4362482,897827,2972799,310840
2025-11-03 18:30:00+00:00,267.30999755859375,255.06500244140625,283.29998779296875,644.4600219726562,1095.800048828125,268.6199951171875,256.5849914550781,283.875,646.0,1096.8399658203125,267.30999755859375,254.72000122070312,282.56500244140625,641.5599975585938,1092.508056640625,267.70989990234375,256.510009765625,282.7049865722656,644.0501098632812,1093.8099365234375,2075268,3903743,1014491,2232166,261430
2025-11-03 19:30:00+00:00,267.6199951171875,254.8699951171875,285.1099853515625,642.3699951171875,1099.25,267.7900085449219,256.0299987792969,285.94000244140625,646.280029296875,1099.699951171875,266.9100036621094,254.07000732421875,283.2900085449219,641.7700805664062,1092.6600341796875,267.32000732421875,255.06500244140625,283.29998779296875,644.4600219726562,1095.52001953125,2243434,4161677,1353842,1730255,238988
2025-11-03 20:30:00+00:00,269.05999755859375,254.05999755859375,284.25,637.719970703125,1099.5699462890625,269.1099853515625,255.27999877929688,285.1679992675781,642.760009765625,1100.300048828125,267.4599914550781,252.89999389648438,283.6499938964844,636.2100219726562,1096.074951171875,267.6300048828125,254.8699951171875,285.1400146484375,642.3699951171875,1099.239990234375,3383138,4190135,1168232,2642789,281103
2025-11-04 14:30:00+00:00,268.42999267578125,253.38999938964844,280.2699890136719,635.3557739257812,1098.31396484375,269.5899963378906,255.44000244140625,281.07501220703125,641.7399291992188,1104.599853515625,267.614990234375,249.6501007080078,276.875,626.469970703125,1089.219970703125,268.24249267578125,250.3800048828125,277.07000732421875,628.0399780273438,1099.2850341796875,11697762,14593300,3778209,5424088,626099
2025-11-04 15:30:00+00:00,270.6099853515625,252.44009399414062,279.3760986328125,631.97998046875,1092.5550537109375,271.0,253.56500244140625,281.8335876464844,638.7999877929688,1103.5,267.7099914550781,251.8800048828125,279.13739013671875,628.3900756835938,1091.699951171875,268.42999267578125,253.3699951171875,280.2204895019531,635.27001953125,1098.2099609375,3278354,4292114,1285824,2766300,626914
2025-11-04 16:30:00+00:00,270.010009765625,250.9550018310547,278.25,631.5449829101562,1095.0699462890625,271.4859924316406,252.53509521484375,279.54998779296875,633.4500122070312,1096.719970703125,268.9800109863281,250.3300018310547,277.5924987792969,630.3300170898438,1091.1099853515625,270.6400146484375,252.42999267578125,279.2300109863281,631.9920043945312,1092.3599853515625,3846826,2839567,1038904,1369778,761600
2025-11-04 17:30:00+00:00,270.6383972167969,249.8699951171875,277.45001220703125,629.4317016601562,1092.719970703125,270.92999267578125,251.25,278.4100036621094,631.7449951171875,1095.7740478515625,269.8900146484375,249.5,277.2699890136719,627.5999755859375,1090.762451171875,270.0050048828125,250.92999267578125,278.239990234375,631.5250244140625,1095.010009765625,2072453,2541109,932536,1455797,172470
2025-11-04 18:30:00+00:00,270.5104064941406,249.75,278.67999267578125,630.2100219726562,1090.7249755859375,270.82000732421875,250.3300018310547,279.1700134277344,632.7899780273438,1095.31005859375,269.8699951171875,249.3800048828125,277.3599853515625,629.3572998046875,1088.469970703125,270.6099853515625,249.85000610351562,277.4682922363281,629.4099731445312,1092.5400390625,2562532,2476098,964787,1311694,922440
2025-11-04 19:30:00+00:00,269.6099853515625,249.1699981689453,277.4309997558594,628.8499755859375,1087.885009765625,270.6099853515625,249.80029296875,278.7099914550781,630.8671875,1091.699951171875,269.28271484375,248.86000061035156,277.3399963378906,627.22998046875,1086.6800537109375,270.5299987792969,249.75999450683594,278.6650085449219,630.2999877929688,1090.9100341796875,2398009,2502725,884218,1578235,1001572
